date,area,data_set,variable,measurement,value,population,square_km,people_per_square_km
2020-03-21,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,8259,5463300,77910.79429999998,70.12250419323476
2020-03-24,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,9968,5463300,77910.79429999998,70.12250419323476
2020-03-23,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,9364,5463300,77910.79429999998,70.12250419323476
2020-03-03,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,915,5463300,77910.79429999998,70.12250419323476
2020-03-02,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,815,5463300,77910.79429999998,70.12250419323476
2020-03-05,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,1256,5463300,77910.79429999998,70.12250419323476
2020-03-04,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,1046,5463300,77910.79429999998,70.12250419323476
2020-05-26,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,15185,5463300,77910.79429999998,70.12250419323476
2020-05-25,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,15156,5463300,77910.79429999998,70.12250419323476
2020-05-28,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,15288,5463300,77910.79429999998,70.12250419323476
2020-05-27,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,15240,5463300,77910.79429999998,70.12250419323476
2020-03-10,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,2234,5463300,77910.79429999998,70.12250419323476
2020-03-09,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,2101,5463300,77910.79429999998,70.12250419323476
2020-03-12,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,2892,5463300,77910.79429999998,70.12250419323476
2020-03-11,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,2316,5463300,77910.79429999998,70.12250419323476
2020-03-07,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,1680,5463300,77910.79429999998,70.12250419323476
2020-03-06,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,1525,5463300,77910.79429999998,70.12250419323476
2020-03-08,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,1957,5463300,77910.79429999998,70.12250419323476
2020-04-18,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,38233,5463300,77910.79429999998,70.12250419323476
2020-04-17,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,36637,5463300,77910.79429999998,70.12250419323476
2020-04-20,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,40700,5463300,77910.79429999998,70.12250419323476
2020-04-19,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,39612,5463300,77910.79429999998,70.12250419323476
2020-04-14,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,32855,5463300,77910.79429999998,70.12250419323476
2020-04-13,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,31813,5463300,77910.79429999998,70.12250419323476
2020-04-16,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,35392,5463300,77910.79429999998,70.12250419323476
2020-04-15,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,34064,5463300,77910.79429999998,70.12250419323476
2020-04-26,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,49157,5463300,77910.79429999998,70.12250419323476
2020-04-25,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,47749,5463300,77910.79429999998,70.12250419323476
2020-04-28,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,51499,5463300,77910.79429999998,70.12250419323476
2020-04-27,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,50294,5463300,77910.79429999998,70.12250419323476
2020-04-22,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,43309,5463300,77910.79429999998,70.12250419323476
2020-04-21,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,41699,5463300,77910.79429999998,70.12250419323476
2020-04-24,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,46089,5463300,77910.79429999998,70.12250419323476
2020-04-23,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,44799,5463300,77910.79429999998,70.12250419323476
2020-04-03,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,19535,5463300,77910.79429999998,70.12250419323476
2020-04-02,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,18128,5463300,77910.79429999998,70.12250419323476
2020-04-05,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,23143,5463300,77910.79429999998,70.12250419323476
2020-04-04,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,20798,5463300,77910.79429999998,70.12250419323476
2020-03-30,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,14624,5463300,77910.79429999998,70.12250419323476
2020-03-29,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,13889,5463300,77910.79429999998,70.12250419323476
2020-04-01,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,17007,5463300,77910.79429999998,70.12250419323476
2020-03-31,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,15895,5463300,77910.79429999998,70.12250419323476
2020-04-10,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,28652,5463300,77910.79429999998,70.12250419323476
2020-04-09,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,27518,5463300,77910.79429999998,70.12250419323476
2020-04-12,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,31114,5463300,77910.79429999998,70.12250419323476
2020-04-11,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,29903,5463300,77910.79429999998,70.12250419323476
2020-04-07,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,25022,5463300,77910.79429999998,70.12250419323476
2020-04-06,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,24036,5463300,77910.79429999998,70.12250419323476
2020-04-08,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,26226,5463300,77910.79429999998,70.12250419323476
2020-04-27,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1265,5463300,77910.79429999998,70.12250419323476
2020-04-26,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1455,5463300,77910.79429999998,70.12250419323476
2020-04-29,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2405,5463300,77910.79429999998,70.12250419323476
2020-04-28,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1557,5463300,77910.79429999998,70.12250419323476
2020-04-23,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2033,5463300,77910.79429999998,70.12250419323476
2020-04-22,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2099,5463300,77910.79429999998,70.12250419323476
2020-04-25,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2059,5463300,77910.79429999998,70.12250419323476
2020-04-24,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1624,5463300,77910.79429999998,70.12250419323476
2020-05-05,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2445,5463300,77910.79429999998,70.12250419323476
2020-05-04,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1949,5463300,77910.79429999998,70.12250419323476
2020-05-07,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3174,5463300,77910.79429999998,70.12250419323476
2020-05-06,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3036,5463300,77910.79429999998,70.12250419323476
2020-05-01,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2537,5463300,77910.79429999998,70.12250419323476
2020-04-30,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2406,5463300,77910.79429999998,70.12250419323476
2020-05-03,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1986,5463300,77910.79429999998,70.12250419323476
2020-05-02,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2921,5463300,77910.79429999998,70.12250419323476
2020-04-12,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1475,5463300,77910.79429999998,70.12250419323476
2020-04-11,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1580,5463300,77910.79429999998,70.12250419323476
2020-04-14,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1370,5463300,77910.79429999998,70.12250419323476
2020-04-13,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,873,5463300,77910.79429999998,70.12250419323476
2020-04-08,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1555,5463300,77910.79429999998,70.12250419323476
2020-04-07,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1097,5463300,77910.79429999998,70.12250419323476
2020-04-10,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1391,5463300,77910.79429999998,70.12250419323476
2020-04-09,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1644,5463300,77910.79429999998,70.12250419323476
2020-04-19,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1555,5463300,77910.79429999998,70.12250419323476
2020-04-18,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1907,5463300,77910.79429999998,70.12250419323476
2020-04-21,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1333,5463300,77910.79429999998,70.12250419323476
2020-04-20,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1255,5463300,77910.79429999998,70.12250419323476
2020-04-16,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1707,5463300,77910.79429999998,70.12250419323476
2020-04-15,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1610,5463300,77910.79429999998,70.12250419323476
2020-04-17,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,1541,5463300,77910.79429999998,70.12250419323476
2020-05-28,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3575,5463300,77910.79429999998,70.12250419323476
2020-05-27,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3750,5463300,77910.79429999998,70.12250419323476
2020-04-02,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,24442,5463300,77910.79429999998,70.12250419323476
2020-04-01,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,23324,5463300,77910.79429999998,70.12250419323476
2020-05-24,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2886,5463300,77910.79429999998,70.12250419323476
2020-05-23,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3755,5463300,77910.79429999998,70.12250419323476
2020-05-26,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2977,5463300,77910.79429999998,70.12250419323476
2020-05-25,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3401,5463300,77910.79429999998,70.12250419323476
2020-04-08,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,34166,5463300,77910.79429999998,70.12250419323476
2020-04-07,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,32611,5463300,77910.79429999998,70.12250419323476
2020-04-10,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,37201,5463300,77910.79429999998,70.12250419323476
2020-04-09,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,35810,5463300,77910.79429999998,70.12250419323476
2020-04-04,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,27490,5463300,77910.79429999998,70.12250419323476
2020-04-03,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,25968,5463300,77910.79429999998,70.12250419323476
2020-04-06,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,31514,5463300,77910.79429999998,70.12250419323476
2020-04-05,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,30508,5463300,77910.79429999998,70.12250419323476
2020-05-13,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3591,5463300,77910.79429999998,70.12250419323476
2020-05-12,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,2539,5463300,77910.79429999998,70.12250419323476
2020-05-15,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3221,5463300,77910.79429999998,70.12250419323476
2020-05-14,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,4009,5463300,77910.79429999998,70.12250419323476
