date_code,value,variable,official_name
2020-05-22,3841,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-20,3780,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-24,3876,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-23,3865,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-17,3731,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-16,3707,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-19,3759,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-18,3742,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-05-26,3898,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-25,3892,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-28,3934,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-27,3916,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-20,198,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-21,201,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-19,197,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-23,214,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-22,211,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-16,184,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-15,180,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-18,193,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-17,187,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-29,236,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-30,242,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-28,232,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-05-02,288,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-05-01,259,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-25,220,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-24,214,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-27,228,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-26,225,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-03,72,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-04,85,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-02,65,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-06,102,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-05,99,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-30,44,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-29,41,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-01,58,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-31,51,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-12,151,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-11,148,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-14,168,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-13,163,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-08,122,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-07,112,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-10,144,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-04-09,137,Testing - Cumulative people tested for COVID-19 - Positive,Highland
2020-03-30,449,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-31,547,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-29,401,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-02,682,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-01,632,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-26,258,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-25,221,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-28,376,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-27,299,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-08,1166,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-09,1251,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-07,1094,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-11,1387,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-10,1314,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-04,851,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-03,779,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-06,984,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-05,931,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-13,20,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-14,31,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-12,10,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-16,44,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-15,39,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-11,5,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-22,130,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-21,110,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-24,183,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-23,152,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-18,57,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-17,49,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-20,91,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-19,71,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-04,3029,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-05,3070,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-03,2985,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-07,3277,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-06,3203,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-30,2759,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-29,2672,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-02,2939,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-01,2864,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-13,3579,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-12,3510,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-15,3663,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-14,3628,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-09,3367,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-08,3333,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-11,3479,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-05-10,3449,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-17,1794,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-18,1905,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-16,1742,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-20,2020,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-19,1949,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-13,1486,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-12,1449,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-15,1661,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-14,1575,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-26,2479,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-25,2428,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-28,2604,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-27,2531,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-22,2174,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-21,2085,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-24,2311,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-04-23,2250,Testing - Cumulative people tested for COVID-19 - Positive,Greater Glasgow and Clyde
2020-03-13,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-14,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-12,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-16,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-15,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-11,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-22,16,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-23,18,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-21,13,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-25,31,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-24,26,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-18,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-17,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-20,10,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-19,6,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-18,316,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-19,317,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-17,313,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-21,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-20,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-14,298,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-13,297,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-16,310,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-15,304,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-27,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-26,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-28,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-23,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-22,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-25,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-24,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-04-17,209,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-18,222,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-16,207,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-20,231,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-19,229,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-13,192,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-12,186,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-15,207,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-14,199,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-26,240,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-27,243,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-25,237,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-29,244,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-28,243,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
